,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
5249,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,5,svm
5250,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5251,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5252,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5253,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5254,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5255,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5256,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5257,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5258,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5259,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,6,svm
5260,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5261,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5262,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5263,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5264,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5265,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5266,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5267,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5268,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5269,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,7,svm
5270,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5271,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5272,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5273,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5274,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5275,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5276,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5277,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5278,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5279,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,8,svm
5280,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5281,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5282,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
5283,scanpy_wilcoxon,1.0,1.0,1.0,1.0,5_vs_rest,9,svm
