,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
0,yomix,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
1,yomix,0.8821470840307692,0.7857142857142857,0.88,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
2,yomix,0.8508593663713487,0.7333333333333333,0.8461538461538461,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
3,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
4,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
5,yomix,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
6,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
7,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
8,yomix,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
9,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
10,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
11,yomix,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
12,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
13,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
14,yomix,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
15,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
16,yomix,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
17,yomix,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
18,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
19,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
20,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
21,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
22,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
23,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
24,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
25,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
26,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
27,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
28,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
29,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
30,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
31,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
32,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
33,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
34,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
35,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
36,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
37,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
38,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
39,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
40,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
41,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
42,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
43,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
44,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
45,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
46,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
47,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
48,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
49,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
50,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
51,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
52,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
53,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
54,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
55,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
56,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
57,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
58,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
59,yomix,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
60,cosg,0.8821470840307692,0.7857142857142857,0.88,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
61,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
62,cosg,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
63,cosg,0.8821470840307692,0.7857142857142857,0.88,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
64,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
65,cosg,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
66,cosg,0.8821470840307692,0.7857142857142857,0.88,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
67,cosg,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
68,cosg,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
69,cosg,0.7308798146852716,0.55,0.7096774193548387,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
70,cosg,0.7697536191797285,0.6666666666666666,0.7692307692307693,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
71,cosg,0.678177697644125,0.4782608695652174,0.6470588235294118,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
72,cosg,0.7308798146852716,0.55,0.7096774193548387,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
73,cosg,0.7697536191797285,0.6666666666666666,0.7692307692307693,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
74,cosg,0.678177697644125,0.4782608695652174,0.6470588235294118,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
75,cosg,0.7308798146852716,0.55,0.7096774193548387,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
76,cosg,0.7697536191797285,0.6666666666666666,0.7692307692307693,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
77,cosg,0.6945704536013423,0.5,0.6666666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
78,cosg,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
79,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
80,cosg,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
81,cosg,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
82,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
83,cosg,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
84,cosg,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
85,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
86,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
87,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
88,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
89,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
90,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
91,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
92,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
93,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
94,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
95,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
96,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
97,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
98,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
99,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
100,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
101,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
102,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
103,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
104,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
105,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
106,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
107,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
108,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
109,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
110,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
111,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
112,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
113,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
114,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
115,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
116,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
117,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
118,cosg,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
119,cosg,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
120,scanpy_wilcoxon,0.8508593663713487,0.7333333333333333,0.8461538461538461,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
121,scanpy_wilcoxon,0.8656544755749321,0.8333333333333334,0.8695652173913043,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
122,scanpy_wilcoxon,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
123,scanpy_wilcoxon,0.8821470840307692,0.7857142857142857,0.88,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
124,scanpy_wilcoxon,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
125,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
126,scanpy_wilcoxon,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
127,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
128,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
129,scanpy_wilcoxon,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
130,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
131,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
132,scanpy_wilcoxon,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
133,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
134,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
135,scanpy_wilcoxon,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
136,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
137,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
138,scanpy_wilcoxon,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
139,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
140,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
141,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
142,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
143,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
144,scanpy_wilcoxon,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
145,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
146,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
147,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
148,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
149,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
150,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
151,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
152,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
153,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
154,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
155,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
156,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
157,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
158,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
159,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
160,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
161,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
162,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
163,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
164,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
165,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
166,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
167,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
168,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
169,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
170,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
171,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
172,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
173,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
174,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
175,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
176,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,19,svm
177,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
178,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
179,scanpy_wilcoxon,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,20,svm
180,scanpy_t-test,0.5979105036413543,0.3793103448275862,0.55,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
181,scanpy_t-test,0.6095242849534127,0.39285714285714285,0.5641025641025641,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
182,scanpy_t-test,0.5763378433679603,0.3548387096774194,0.5238095238095238,1.0,rhabdomyosarcoma (alveolar)_vs_rest,1,svm
183,scanpy_t-test,0.6945704536013423,0.5,0.6666666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
184,scanpy_t-test,0.678177697644125,0.4782608695652174,0.6470588235294118,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
185,scanpy_t-test,0.648320513957326,0.44,0.6111111111111112,1.0,rhabdomyosarcoma (alveolar)_vs_rest,2,svm
186,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
187,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
188,scanpy_t-test,0.8821470840307692,0.7857142857142857,0.88,1.0,rhabdomyosarcoma (alveolar)_vs_rest,3,svm
189,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
190,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
191,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,4,svm
192,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
193,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
194,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,5,svm
195,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
196,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
197,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,6,svm
198,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
199,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
200,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,7,svm
201,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
202,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
203,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,8,svm
204,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
205,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
206,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,9,svm
207,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
208,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
209,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,10,svm
210,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
211,scanpy_t-test,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
212,scanpy_t-test,0.8821470840307692,0.7857142857142857,0.88,1.0,rhabdomyosarcoma (alveolar)_vs_rest,11,svm
213,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
214,scanpy_t-test,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
215,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,12,svm
216,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
217,scanpy_t-test,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
218,scanpy_t-test,0.9169226315849159,0.8461538461538461,0.9166666666666666,1.0,rhabdomyosarcoma (alveolar)_vs_rest,13,svm
219,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
220,scanpy_t-test,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
221,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,14,svm
222,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
223,scanpy_t-test,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
224,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,15,svm
225,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
226,scanpy_t-test,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
227,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,16,svm
228,scanpy_t-test,1.0,1.0,1.0,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
229,scanpy_t-test,0.9058960209119954,0.9090909090909091,0.9090909090909091,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
230,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,17,svm
231,scanpy_t-test,0.9558964479321644,0.9166666666666666,0.9565217391304348,1.0,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
232,scanpy_t-test,0.9519431259864807,1.0,0.9523809523809523,0.9090909090909091,rhabdomyosarcoma (alveolar)_vs_rest,18,svm
