,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
21567,scanpy_t-test,0.775747190073231,0.6275510204081632,0.7663551401869159,0.984,T_STAD_vs_rest,17,svm
21568,scanpy_t-test,0.7383662042180569,0.5817307692307693,0.7267267267267268,0.968,T_STAD_vs_rest,17,svm
21569,scanpy_t-test,0.7135184094112204,0.5504587155963303,0.6997084548104956,0.96,T_STAD_vs_rest,17,svm
21570,scanpy_t-test,0.7367924767605828,0.5891089108910891,0.72782874617737,0.952,T_STAD_vs_rest,18,svm
21571,scanpy_t-test,0.7206887155756236,0.5607476635514018,0.7079646017699115,0.96,T_STAD_vs_rest,18,svm
21572,scanpy_t-test,0.7238381867988778,0.5515695067264574,0.7068965517241379,0.984,T_STAD_vs_rest,18,svm
21573,scanpy_t-test,0.7106460344808259,0.5509259259259259,0.6979472140762464,0.952,T_STAD_vs_rest,18,svm
21574,scanpy_t-test,0.7657317686826854,0.6329787234042553,0.7603833865814696,0.952,T_STAD_vs_rest,18,svm
21575,scanpy_t-test,0.7414594399277776,0.5911330049261084,0.7317073170731707,0.96,T_STAD_vs_rest,18,svm
21576,scanpy_t-test,0.73210909915313,0.5870646766169154,0.7239263803680982,0.944,T_STAD_vs_rest,18,svm
21577,scanpy_t-test,0.7775367960881683,0.6354166666666666,0.7697160883280757,0.976,T_STAD_vs_rest,18,svm
21578,scanpy_t-test,0.7345753977616424,0.5761904761904761,0.7223880597014926,0.968,T_STAD_vs_rest,18,svm
21579,scanpy_t-test,0.7135184094112204,0.5504587155963303,0.6997084548104956,0.96,T_STAD_vs_rest,18,svm
21580,scanpy_t-test,0.7488241880932324,0.6071428571428571,0.7414330218068536,0.952,T_STAD_vs_rest,19,svm
21581,scanpy_t-test,0.7364641710250711,0.5789473684210527,0.7245508982035929,0.968,T_STAD_vs_rest,19,svm
21582,scanpy_t-test,0.7220935288107123,0.5491071428571429,0.7048710601719198,0.984,T_STAD_vs_rest,19,svm
21583,scanpy_t-test,0.7196926153935133,0.5639810426540285,0.7083333333333334,0.952,T_STAD_vs_rest,19,svm
21584,scanpy_t-test,0.7884106951712329,0.6685393258426966,0.7854785478547854,0.952,T_STAD_vs_rest,19,svm
21585,scanpy_t-test,0.7356342478075897,0.5825242718446602,0.7250755287009063,0.96,T_STAD_vs_rest,19,svm
21586,scanpy_t-test,0.7529552016578771,0.6134020618556701,0.7460815047021944,0.952,T_STAD_vs_rest,19,svm
21587,scanpy_t-test,0.784099733380777,0.6455026455026455,0.7770700636942676,0.976,T_STAD_vs_rest,19,svm
21588,scanpy_t-test,0.7326997277606769,0.5734597156398105,0.7202380952380952,0.968,T_STAD_vs_rest,19,svm
21589,scanpy_t-test,0.7031156463213969,0.5357142857142857,0.6876790830945558,0.96,T_STAD_vs_rest,19,svm
21590,scanpy_t-test,0.7567149753562212,0.6243386243386243,0.7515923566878981,0.944,T_STAD_vs_rest,20,svm
21591,scanpy_t-test,0.7094416071511688,0.5401785714285714,0.6934097421203438,0.968,T_STAD_vs_rest,20,svm
21592,scanpy_t-test,0.7203602096735638,0.5466666666666666,0.7028571428571428,0.984,T_STAD_vs_rest,20,svm
21593,scanpy_t-test,0.7188778929450067,0.5581395348837209,0.7058823529411765,0.96,T_STAD_vs_rest,20,svm
21594,scanpy_t-test,0.7657317686826854,0.6329787234042553,0.7603833865814696,0.952,T_STAD_vs_rest,20,svm
21595,scanpy_t-test,0.7337200088879205,0.5797101449275363,0.7228915662650602,0.96,T_STAD_vs_rest,20,svm
21596,scanpy_t-test,0.7447544063906961,0.601010101010101,0.7368421052631579,0.952,T_STAD_vs_rest,20,svm
21597,scanpy_t-test,0.7607471250433799,0.61,0.7507692307692307,0.976,T_STAD_vs_rest,20,svm
21598,scanpy_t-test,0.7245404456994406,0.5570776255707762,0.7093023255813954,0.976,T_STAD_vs_rest,20,svm
21599,scanpy_t-test,0.7014213249510394,0.5333333333333333,0.6857142857142857,0.96,T_STAD_vs_rest,20,svm
21600,yomix,0.9330937372375597,1.0,0.9318181818181818,0.8723404255319149,T_TGCT_vs_rest,1,svm
21601,yomix,0.9018357524656861,0.9130434782608695,0.9032258064516129,0.8936170212765957,T_TGCT_vs_rest,1,svm
21602,yomix,0.9018357524656861,0.9130434782608695,0.9032258064516129,0.8936170212765957,T_TGCT_vs_rest,1,svm
21603,yomix,0.8899175693064841,0.9111111111111111,0.8913043478260869,0.8723404255319149,T_TGCT_vs_rest,1,svm
21604,yomix,0.9252453371019914,0.9166666666666666,0.9263157894736842,0.9361702127659575,T_TGCT_vs_rest,1,svm
21605,yomix,0.9352074399803348,0.9361702127659575,0.9361702127659575,0.9361702127659575,T_TGCT_vs_rest,1,svm
21606,yomix,0.9224716165822792,0.9545454545454546,0.9230769230769231,0.8936170212765957,T_TGCT_vs_rest,1,svm
21607,yomix,0.9454907750399717,0.9565217391304348,0.946236559139785,0.9361702127659575,T_TGCT_vs_rest,1,svm
21608,yomix,0.9568049599868899,0.9574468085106383,0.9574468085106383,0.9574468085106383,T_TGCT_vs_rest,1,svm
21609,yomix,0.9466201289543213,0.9375,0.9473684210526315,0.9574468085106383,T_TGCT_vs_rest,1,svm
21610,yomix,0.8678524019313084,0.8888888888888888,0.8695652173913043,0.851063829787234,T_TGCT_vs_rest,2,svm
21611,yomix,0.8824957533973317,0.875,0.8842105263157894,0.8936170212765957,T_TGCT_vs_rest,2,svm
21612,yomix,0.8556343643029569,0.8235294117647058,0.8571428571428571,0.8936170212765957,T_TGCT_vs_rest,2,svm
21613,yomix,0.8556343643029569,0.8235294117647058,0.8571428571428571,0.8936170212765957,T_TGCT_vs_rest,2,svm
21614,yomix,0.8832472893539615,0.8181818181818182,0.8823529411764706,0.9574468085106383,T_TGCT_vs_rest,2,svm
21615,yomix,0.8521826126669658,0.7627118644067796,0.8490566037735849,0.9574468085106383,T_TGCT_vs_rest,2,svm
21616,yomix,0.8556343643029569,0.8235294117647058,0.8571428571428571,0.8936170212765957,T_TGCT_vs_rest,2,svm
21617,yomix,0.863256511706544,0.8,0.8627450980392157,0.9361702127659575,T_TGCT_vs_rest,2,svm
21618,yomix,0.8521826126669658,0.7627118644067796,0.8490566037735849,0.9574468085106383,T_TGCT_vs_rest,2,svm
21619,yomix,0.9155880096343008,0.8979591836734694,0.9166666666666666,0.9361702127659575,T_TGCT_vs_rest,2,svm
21620,yomix,0.8800082411785434,0.8913043478260869,0.8817204301075269,0.8723404255319149,T_TGCT_vs_rest,3,svm
21621,yomix,0.8732701016423773,0.8571428571428571,0.875,0.8936170212765957,T_TGCT_vs_rest,3,svm
21622,yomix,0.8432657340591266,0.7818181818181819,0.8431372549019608,0.9148936170212766,T_TGCT_vs_rest,3,svm
21623,yomix,0.8677474330825143,0.8269230769230769,0.8686868686868687,0.9148936170212766,T_TGCT_vs_rest,3,svm
21624,yomix,0.8047332703908154,0.6818181818181818,0.7964601769911505,0.9574468085106383,T_TGCT_vs_rest,3,svm
21625,yomix,0.8167119116238957,0.6865671641791045,0.8070175438596491,0.9787234042553191,T_TGCT_vs_rest,3,svm
21626,yomix,0.8471979992425114,0.8076923076923077,0.8484848484848485,0.8936170212765957,T_TGCT_vs_rest,3,svm
21627,yomix,0.8308714038013331,0.7258064516129032,0.8256880733944955,0.9574468085106383,T_TGCT_vs_rest,3,svm
21628,yomix,0.7866287196408592,0.6521739130434783,0.7758620689655172,0.9574468085106383,T_TGCT_vs_rest,3,svm
21629,yomix,0.9088463007625202,0.8653846153846154,0.9090909090909091,0.9574468085106383,T_TGCT_vs_rest,3,svm
21630,yomix,0.894429055638339,0.8775510204081632,0.8958333333333334,0.9148936170212766,T_TGCT_vs_rest,4,svm
21631,yomix,0.9000736649042058,0.8490566037735849,0.9,0.9574468085106383,T_TGCT_vs_rest,4,svm
21632,yomix,0.8120216878315465,0.7096774193548387,0.8073394495412844,0.9361702127659575,T_TGCT_vs_rest,4,svm
21633,yomix,0.8308714038013331,0.7258064516129032,0.8256880733944955,0.9574468085106383,T_TGCT_vs_rest,4,svm
