,method,mcc,precision,f1_score,recall,label_vs_rest,nb_genes,model
518,yomix,0.8182977262258877,0.851063829787234,0.8976157082748948,0.9495548961424333,CD4 T_vs_rest,13,svm
519,yomix,0.8087899086860805,0.8274111675126904,0.8919288645690835,0.9673590504451038,CD4 T_vs_rest,14,svm
520,yomix,0.8350989683855939,0.8457583547557841,0.90633608815427,0.9762611275964391,CD4 T_vs_rest,14,svm
521,yomix,0.8205813282566835,0.8533333333333334,0.898876404494382,0.9495548961424333,CD4 T_vs_rest,14,svm
522,yomix,0.8109761375293629,0.8295165394402035,0.8931506849315068,0.9673590504451038,CD4 T_vs_rest,15,svm
523,yomix,0.8350989683855939,0.8457583547557841,0.90633608815427,0.9762611275964391,CD4 T_vs_rest,15,svm
524,yomix,0.8262467533817792,0.8541114058355438,0.9019607843137255,0.9554896142433235,CD4 T_vs_rest,15,svm
525,yomix,0.8087899086860805,0.8274111675126904,0.8919288645690835,0.9673590504451038,CD4 T_vs_rest,16,svm
526,yomix,0.835796079912127,0.8439897698209718,0.9065934065934066,0.9792284866468842,CD4 T_vs_rest,16,svm
527,yomix,0.8103519116277252,0.848,0.8932584269662921,0.9436201780415431,CD4 T_vs_rest,16,svm
528,yomix,0.8022422368490899,0.8282051282051283,0.8885832187070152,0.9584569732937686,CD4 T_vs_rest,17,svm
529,yomix,0.835796079912127,0.8439897698209718,0.9065934065934066,0.9792284866468842,CD4 T_vs_rest,17,svm
530,yomix,0.8103519116277252,0.848,0.8932584269662921,0.9436201780415431,CD4 T_vs_rest,17,svm
531,yomix,0.7971341390600744,0.8256410256410256,0.8858321870701513,0.9554896142433235,CD4 T_vs_rest,18,svm
532,yomix,0.8379989213721982,0.8461538461538461,0.9078404401650619,0.9792284866468842,CD4 T_vs_rest,18,svm
533,yomix,0.8149339142847578,0.8525469168900804,0.895774647887324,0.9436201780415431,CD4 T_vs_rest,18,svm
534,yomix,0.7971341390600744,0.8256410256410256,0.8858321870701513,0.9554896142433235,CD4 T_vs_rest,19,svm
535,yomix,0.8306881613108877,0.8414322250639387,0.9038461538461539,0.9762611275964391,CD4 T_vs_rest,19,svm
536,yomix,0.8160199523866103,0.8488063660477454,0.896358543417367,0.9495548961424333,CD4 T_vs_rest,19,svm
537,yomix,0.8000406497034519,0.8260869565217391,0.8873626373626373,0.9584569732937686,CD4 T_vs_rest,20,svm
538,yomix,0.8387064822945243,0.8443877551020408,0.9080932784636488,0.9821958456973294,CD4 T_vs_rest,20,svm
539,yomix,0.8160199523866103,0.8488063660477454,0.896358543417367,0.9495548961424333,CD4 T_vs_rest,20,svm
540,cosg,0.284027856299521,0.9607843137254902,0.25257731958762886,0.14540059347181009,CD4 T_vs_rest,1,svm
541,cosg,0.24081254980010267,0.8571428571428571,0.24427480916030533,0.142433234421365,CD4 T_vs_rest,1,svm
542,cosg,0.26781471835514264,0.896551724137931,0.26329113924050634,0.1543026706231454,CD4 T_vs_rest,1,svm
543,cosg,0.44305010106828474,0.8843537414965986,0.5371900826446281,0.3857566765578635,CD4 T_vs_rest,2,svm
544,cosg,0.4219674748437287,0.8776978417266187,0.5126050420168067,0.3620178041543027,CD4 T_vs_rest,2,svm
545,cosg,0.45220852524284366,0.8918918918918919,0.5443298969072164,0.3916913946587537,CD4 T_vs_rest,2,svm
546,cosg,0.4879444117086753,0.8922155688622755,0.5912698412698413,0.4421364985163205,CD4 T_vs_rest,3,svm
547,cosg,0.4574364855715088,0.875,0.5633802816901409,0.41543026706231456,CD4 T_vs_rest,3,svm
548,cosg,0.4805219282773708,0.8816568047337278,0.5889328063241107,0.4421364985163205,CD4 T_vs_rest,3,svm
